"unit_id","doc_id","unit_seq","country_iso3","jurisdiction","year","document_class","section_path","page_start","page_end","word_count","is_exec_summary","T1_surveillance","T2_executive","T3_infocontrol","T4_civilrights","T5_economic","T6_geopolitical","primary_theme","primary_score","secondary_theme","secondary_score","n_themes_nonzero","max_score","binding_status","confidence_level","flag_human_review","flag_reason","justification","codebook_version","codebook_sha256","prompt_version","prompt_sha256","model_id","effort","scoring_route","scored_at","run_id","input_tokens","output_tokens","cache_read_input_tokens","evidence_instrument","evidence_addressee","evidence_consequence","source_language","is_translation","regime_type","regime_source","regime_year"
"IND_NAIS_2018_WHATISAR_ATECHN_P08_12","IND_NAIS_2018",8,"IND","India",2018,"C","What is Artificial Intelligence? > A technical primer",8,12,418,TRUE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","YES","Missing Operational Context","The unit closes the executive summary with a comparative note -- ""Governments in USA, UK, France, Japan and China have released their policy and strategy papers relating to AI"" -- and then opens a technical primer describing AI capabilities and investment forecasts (T5=1: market context and a call to release a strategy paper, with no programme or budget). ""In order to establish a leadership role, it is important for India to take the plunge"" is competitiveness framing (T6=1). At 418 words the unit exceeds the 350-word ceiling and is flagged; it also spans a section boundary between the executive summary and the primer.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_WHATISAR_ATECHN_P13_14","IND_NAIS_2018",9,"IND","India",2018,"C","What is Artificial Intelligence? > A technical primer",13,14,267,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"aspirational","Moderate","NO","None","A technical primer on why the current wave of AI differs from earlier ""AI winters"", citing cloud market growth, falling storage costs and the growth of the global data sphere. The only thematic content is economic context -- the scale of the public cloud services market and of data generation -- with no Indian programme, instrument or commitment (T5=1). Confidence is Moderate because the unit is explanatory rather than policy text.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_WHATISAR_ATECHN_P14_15","IND_NAIS_2018",10,"IND","India",2018,"C","What is Artificial Intelligence? > A technical primer",14,15,311,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"aspirational","Moderate","NO","None","A continuation of the technical primer: GPUs versus CPUs, Google's Tensor Processing Unit, the definitions of machine learning and deep learning, and a cross-reference to Appendix I. The compute and open-source discussion is economic and infrastructural context only, with no Indian instrument, budget or commitment (T5=1). No obligation, right, content or cross-border mechanism appears.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_WHATISAR_ATECHN_P15_15","IND_NAIS_2018",11,"IND","India",2018,"C","What is Artificial Intelligence? > A technical primer",15,15,273,FALSE,0,0,0,0,0,0,"T3_infocontrol",0,"None",0,0,0,"n/a","High","NO","None","A definitional taxonomy: weak versus strong AI, narrow versus general AI, and superintelligence, illustrated with chatbots and Deep Blue. The unit contains no policy content of any kind -- no mechanism, no actor under obligation, no programme, and no normative claim about how AI should be governed. All six themes are therefore 0 and binding_status is n/a.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_GLOBALDE_BENCHM_P16_16","IND_NAIS_2018",12,"IND","India",2018,"C","Global Developments in Artificial Intelligence > Benchmarking select countries",16,17,334,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","The unit benchmarks other jurisdictions rather than committing India to anything: the US, France, Japan, China and the UK strategy releases, and the observation that ""creation of 'data trusts', rolling out of digital connectivity infrastructure such as 5G / full fiber networks, common supercomputing facilities, fiscal incentives and creation of open source software libraries are some of the focus areas of various governments"" (T5=1 -- other countries' instruments described, none adopted here). Comparative GDP claims, publication-volume league tables and the framing of an AI ""race"" is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_GLOBALDE_BENCHM_P16_16_2","IND_NAIS_2018",13,"IND","India",2018,"C","Global Developments in Artificial Intelligence > Benchmarking select countries",16,17,350,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","The unit continues the international benchmark: other governments' PhD and teacher-training targets, ""dedicated public offices such as Ministry of AI (UAE), and Office of AI and AI Council (U.K.)"", increased public R&D spend, industrial funds, and public-private ""national teams"". None of these is adopted by India here; the unit closes only with the conclusion that ""the need of the hour is to develop a policy framework that will help set up a vibrant AI ecosystem in India"" (T5=1). The warning that countries which ""decide to wait for a few years"" will not ""match up to the current momentum"" is competitiveness framing (T6=1). At 350 words the unit is exactly at the ceiling.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_ARTIFICI_IDENTI_P16_18","IND_NAIS_2018",14,"IND","India",2018,"C","Artificial Intelligence and India > Identifying priority areas for India’s efforts in Artificial Intelligence",16,18,333,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","The framework is set out as three components -- economic opportunity, ""AI for Greater Good"", and ""AI Garage for 40% of the world"" -- and the economic case rests on a consultancy estimate that AI could ""boost India's annual growth rate by 1.3 percentage points by 2035"" (T5=1: economic vision with no instrument, budget or implementing body). Positioning India as ""solution provider of choice for the emerging and developing economies (ex-China) across the globe"" is export and technology-diplomacy framing without any control, agreement or funding mechanism (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_ARTIFICI_IDENTI_P19_19","IND_NAIS_2018",15,"IND","India",2018,"C","Artificial Intelligence and India > Identifying priority areas for India’s efforts in Artificial Intelligence",19,19,337,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","""Increased access to quality health facilities... inclusive financial growth... providing real-time advisory to farmers... building smart and efficient cities"" are stated as opportunity areas rather than as programmes (T5=1). ""India provides a perfect 'playground' for enterprises and institutions globally to develop scalable solutions which can be easily implemented in the rest of the developing and emerging economies"", illustrated by a tuberculosis diagnostic that ""could easily be rolled out to countries in South East Asia or Africa"", is export framing (T6=1). No obligation, instrument or consequence appears.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_ARTIFICI_IDENTI_P19_19_2","IND_NAIS_2018",16,"IND","India",2018,"C","Artificial Intelligence and India > Identifying priority areas for India’s efforts in Artificial Intelligence",19,19,103,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","""Solved in India (or more accurately, solved by Indian IT companies) could be the model going forward for Artificial Intelligence as a Service (AIaaS)"" and the claim of a ""proven track record in technology solution provider of choice"" is service-export positioning with no instrument (T6=1). The reference to AI ""capable of imparting quality education to India's linguistically diverse population"" and to India's IT competence is economic framing (T5=1). Nothing is committed, funded or required.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_ARTIFICI_FURTHE_P19_20","IND_NAIS_2018",17,"IND","India",2018,"C","Artificial Intelligence and India > Identifying priority areas for India’s efforts in Artificial Intelligence > Furthermore, India’s competence in IT combined with opportunities, such as interoperability between",19,20,304,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"proposed","High","NO","None","A catalogue of potential sectoral use cases -- ""AI driven diagnostics, personalised treatment, early identification of potential pandemics"" in healthcare; crop yield, pest detection and price prediction in agriculture; autonomous fleets and traffic management in mobility; personalisation and inventory management in retail (T5=1: illustrative use cases with no programme, budget or implementing body). Pandemic identification is epidemiological rather than individual monitoring, and the mobility and retail cases observe vehicles, engines and inventory, so Theme 1 is not engaged.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_ARTIFICI_FURTHE_P20_20","IND_NAIS_2018",18,"IND","India",2018,"C","Artificial Intelligence and India > Identifying priority areas for India’s efforts in Artificial Intelligence > Furthermore, India’s competence in IT combined with opportunities, such as interoperability between",20,20,264,FALSE,1,0,0,0,1,0,"T1_surveillance",1,"T5_economic",1,2,1,"proposed","High","NO","None","Further sectoral use cases in manufacturing, energy, smart cities and education, presented as potential rather than as commitments (T5=1). Among them, ""enhanced security through improved crowd management"" in smart cities is crowd analytics, an explicit Theme 1 indicator whose object is people, but it appears as a one-line potential use case with no programme, budget or implementing body -- the T1=1 anchor. The education case, ""predicting the need for student intervention to reduce dropouts or recommend vocational training"", scores individuals for their own benefit and so falls to Theme 5 under the purpose test; energy and manufacturing observe grids and plant.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
